Track Name,Artist,Danceability,Energy,Loudness,Acousticness,Instrumentalness,Liveness,Speechiness,Tempo,Key,Mode,Liked
Starlight,Dreamcatcher,0.548,0.898,-3.945,0.00244,0.0,0.165,0.0484,149.97,6,0,1
First Day Out,Young Nudy,0.656,0.513,-7.415,0.0152,2.22e-06,0.188,0.138,139.102,2,1,0
Bad Guy,UnoTheActivist,0.725,0.169,-9.926,0.000353,2.12e-05,0.259,0.136,163.998,1,1,0
Cinderella Story,A Boogie Wit da Hoodie,0.639,0.571,-7.332,0.272,0.0,0.144,0.511,88.043,4,1,0
Plastic,Future,0.773,0.505,-5.716,0.0485,0.0,0.158,0.061,160.031,5,0,0
Lonely Child,YoungBoy Never Broke Again,0.584,0.688,-4.427,0.294,0.0,0.097,0.431,94.971,6,0,0
JumpOutTheHouse,Playboi Carti,0.87,0.461,-5.786,0.00456,0.0,0.11,0.201,144.053,1,1,0
Universe,LOONA,0.776,0.665,-3.971,0.374,0.0,0.0969,0.0354,109.988,8,1,1
Set Me Free Pt.2,Jimin,0.585,0.815,-4.165,0.115,0.0,0.124,0.0565,132.09,0,0,0
TEAR IT APART!,SPLURGE,0.799,0.531,-8.545,0.00143,0.0,0.205,0.449,129.897,0,0,0
Ride on Right time - ラトラーター コンボのテーマ,火野映司(C.V.渡部 秀),0.463,0.945,-4.173,0.00734,0.0,0.0593,0.163,155.077,6,1,1
Villain,AVOKID,0.511,0.93,-2.723,0.13,7.46e-06,0.304,0.0649,77.939,2,1,1
HOT,TWICE,0.757,0.571,-6.79,0.00736,0.0,0.0175,0.0714,119.954,1,0,1
Day Dream,UnoTheActivist,0.751,0.548,-8.509,0.0283,0.0,0.119,0.0867,129.994,1,1,0
Flex,Playboi Carti,0.75,0.596,-5.569,0.478,0.0,0.166,0.282,130.104,0,0,0
Aots2m #4,Hiroyuki Sawano,0.591,0.0305,-24.263,0.988,0.903,0.0862,0.0954,98.121,9,0,1
Love Somebody,Maroon 5,0.675,0.79,-6.295,0.129,0.0,0.121,0.0369,120.015,1,1,0
Change,(G)I-DLE,0.735,0.842,-4.124,0.156,0.0,0.15,0.0484,109.997,2,1,1
Believer,Imagine Dragons,0.776,0.78,-4.374,0.0622,0.0,0.081,0.128,124.949,10,0,0
Hot Grease,Young Nudy,0.785,0.546,-7.29,0.229,0.0,0.1,0.353,148.05,11,0,0
Wake Up Hoe,UnoTheActivist,0.897,0.3,-11.324,0.0492,0.0,0.11,0.512,146.989,7,1,0
JUJUTSU KAISEN,Hiroaki Tsutsumi,0.438,0.841,-8.519,0.0484,0.945,0.175,0.0533,104.893,8,1,0
Rolling The Dice,UnoTheActivist,0.8,0.652,-4.431,0.171,0.0,0.204,0.0598,136.737,6,1,0
STAND-ALONE,Aimer,0.426,0.891,-5.206,0.00017,4.89e-06,0.08,0.0751,91.927,3,0,1
Ponzona,PURPLE KISS,0.685,0.802,-3.515,0.013,0.0,0.173,0.035,110.008,5,0,1
Starters,SPLURGE,0.764,0.671,-8.733,0.19,0.0,0.801,0.347,140.091,10,0,0
Foreign,Playboi Carti,0.762,0.705,-5.195,0.0906,0.0,0.17,0.164,122.955,6,0,0
Recap (feat. Don Toliver),NAV,0.838,0.609,-5.161,0.231,0.0,0.0983,0.0502,127.963,8,0,1
Regular,A Boogie Wit da Hoodie,0.771,0.719,-5.221,0.027,0.0,0.128,0.0769,148.046,4,0,0
Lying,Lil Baby,0.741,0.892,-4.225,0.172,0.0,0.126,0.304,159.088,10,0,1
Tell Me Who Better,UnoTheActivist,0.787,0.34,-13.229,0.12,0.0,0.111,0.22,143.284,9,0,0
Girl Almighty,One Direction,0.508,0.895,-3.745,0.0424,0.0,0.198,0.0414,168.941,9,1,0
Best of Me,UnoTheActivist,0.612,0.295,-14.387,0.577,1.9e-05,0.124,0.0386,127.238,11,0,0
Motorcycle Patches,Huncho Jack,0.868,0.657,-4.853,0.0158,0.0,0.0995,0.113,162.867,8,1,1
Lock On Me (with Travis Scott & Future),Metro Boomin,0.746,0.497,-8.313,0.511,2.2e-05,0.0988,0.227,93.971,10,1,1
Crown the Kings,Migos,0.874,0.703,-6.017,0.0455,0.0,0.166,0.0685,143.039,5,0,0
Cupid,FIFTY FIFTY,0.774,0.66,-8.2,0.662,0.0,0.4,0.0328,120.023,2,1,0
Texts Go Green,Drake,0.765,0.627,-4.607,0.000916,0.195,0.0847,0.0622,118.997,0,1,1
King Of My City,A Boogie Wit da Hoodie,0.48,0.679,-6.776,0.452,0.0,0.152,0.264,81.186,4,0,0
Hit 'Em Up (feat. Trap Manny),A Boogie Wit da Hoodie,0.507,0.591,-8.428,0.258,0.0,0.153,0.385,169.844,0,1,0
Hit Me Up (feat. JMIN),Min,0.707,0.666,-5.357,0.0556,0.0,0.0874,0.16,160.069,6,1,1
Rollin' (Prod. GroovyRoom),GroovyRoom,0.584,0.807,-4.444,0.129,0.0,0.111,0.103,154.129,7,1,1
Never Enough,One Direction,0.579,0.779,-1.829,0.0379,0.0,0.385,0.0512,164.145,4,0,0
Slay3r,Playboi Carti,0.885,0.661,-5.062,0.165,0.0,0.334,0.141,140.028,4,0,0
%%(Eung Eung),Apink,0.647,0.855,-2.944,0.294,0.0,0.137,0.037,144.867,5,0,1
夜間飛行,KAMI WA SAIKORO WO FURANAI,0.65,0.663,-5.649,0.0019,0.0,0.308,0.0271,110.005,0,1,1
Spiral,21 Savage,0.814,0.659,-4.475,0.00161,0.0254,0.499,0.0811,88.521,2,1,1
I Don't Know,YoungBoy Never Broke Again,0.741,0.553,-6.511,0.273,0.0,0.117,0.2,82.987,1,0,0
9,Drake,0.68,0.712,-7.184,0.000803,0.000612,0.237,0.0453,100.009,10,1,1
Higher,FIFTY FIFTY,0.647,0.675,-5.961,0.409,0.0,0.216,0.0419,103.071,0,1,0
We Two,Aimer,0.414,0.886,-3.665,8.59e-05,2.35e-06,0.347,0.0581,132.995,10,1,1
Higher We Go - Intro,Migos,0.825,0.547,-3.938,0.0936,0.0,0.22,0.0859,152.007,8,1,0
Words From The Wise,UnoTheActivist,0.954,0.578,-4.488,0.0168,0.0,0.162,0.0758,129.921,9,1,0
Te wo Toriatte Tsuyoku Naru,Hajime Hyakkoku,0.471,0.884,-7.201,2.74e-05,0.697,0.225,0.0421,92.991,2,1,1
Don't Care About Me,GOT7,0.654,0.798,-3.382,0.00546,0.0,0.302,0.0548,82.988,0,0,1
Tickets,Maroon 5,0.796,0.836,-4.19,0.0163,2.72e-06,0.106,0.0322,120.026,4,0,0
Ballin,A Boogie Wit da Hoodie,0.739,0.772,-5.222,0.367,0.0,0.0967,0.303,145.204,3,0,0
Night Mode,UnoTheActivist,0.67,0.715,-10.001,0.00676,0.0507,0.653,0.167,132.056,11,0,0
eight(Prod.&Feat. SUGA of BTS),IU,0.676,0.869,-1.573,0.115,0.0,0.132,0.0423,120.029,1,1,1
Nutsack,Young Nudy,0.754,0.533,-6.664,0.33,6.42e-05,0.0979,0.479,154.946,1,1,0
Gnarly (feat. Drug Rixh Peso),Young Nudy,0.727,0.662,-9.582,0.118,0.0,0.318,0.302,162.887,2,1,0
Black Mamba,aespa,0.52,0.915,-2.862,0.0618,0.000946,0.0856,0.103,90.069,2,1,0
Genesis,STEREO DIVE FOUNDATION,0.268,0.96,-0.672,0.00445,0.0,0.0503,0.0881,173.967,7,1,1
Walk Inside the Bando,UnoTheActivist,0.834,0.4,-13.991,0.234,0.000675,0.0743,0.335,159.971,10,1,0
44 BullDog,Pop Smoke,0.8,0.564,-5.817,0.0287,1.65e-06,0.112,0.4,139.989,8,1,0
All White,Young Nudy,0.926,0.492,-9.132,0.0561,4.88e-05,0.0874,0.333,136.975,9,1,0
Pussy,Young Nudy,0.887,0.428,-6.745,0.0184,0.0,0.113,0.257,75.992,10,0,0
So Extra,SPLURGE,0.767,0.686,-8.625,0.0525,0.0,0.0739,0.23,150.09,8,0,0
Mannequin Challenge (feat. Juice WRLD),Young Thug,0.857,0.583,-7.466,0.0899,0.0,0.204,0.086,132.01,1,0,1
Apetitan,Hiroyuki Sawano,0.196,0.737,-8.961,0.00153,0.745,0.0865,0.0728,96.138,11,0,1
Addicted,Young Nudy,0.767,0.66,-7.064,0.365,0.0,0.208,0.311,83.923,7,1,0
That's What I Like,Bruno Mars,0.853,0.56,-4.961,0.013,0.0,0.0944,0.0406,134.066,1,1,0
Anyways,Young Nudy,0.806,0.574,-8.354,0.0403,1.17e-05,0.181,0.124,157.927,10,0,0
風を食む,ヨルシカ,0.786,0.492,-11.471,0.32,8.18e-06,0.187,0.1,89.98,8,1,1
Been Had It,UnoTheActivist,0.77,0.658,-8.947,0.00105,0.0,0.215,0.0587,130.029,7,1,0
MAGO,GFRIEND,0.621,0.821,-3.662,0.00548,0.000578,0.142,0.0364,120.062,6,0,1
coordinate,Travis Scott,0.688,0.658,-4.155,0.105,1.89e-06,0.335,0.0695,75.615,1,1,1
Likey,TWICE,0.722,0.903,-1.261,0.42,0.000371,0.118,0.0331,132.006,4,0,1
GET LOUD,TWICE,0.729,0.953,-3.672,0.0464,0.00162,0.338,0.0774,120.004,11,0,1
Lucid Dream,aespa,0.7,0.753,-3.841,0.0539,1.72e-05,0.072,0.0441,97.998,11,0,0
Cry Baby,OFFICIAL HIGE DANDISM,0.346,0.901,-4.617,0.0103,0.0,0.358,0.12,199.934,1,1,1
Ghostface Killers (feat. Travis Scott),21 Savage,0.782,0.435,-7.033,0.333,1.31e-05,0.342,0.156,82.996,2,1,1
Pancake,Young Nudy,0.877,0.507,-9.164,0.204,0.0,0.109,0.29,140.006,9,0,0
バイオレンス,QUEEN BEE,0.649,0.787,-5.278,0.00377,0.0,0.181,0.0538,128.988,11,0,1
You Was Right,Lil Uzi Vert,0.843,0.359,-7.417,0.069,0.0,0.12,0.461,81.987,0,1,1
Mileage (feat. Chief Keef),Playboi Carti,0.743,0.616,-6.285,0.0635,0.0,0.111,0.181,150.859,1,1,0
THATS WHAT I WANT,Lil Nas X,0.737,0.846,-4.51,0.00614,0.0,0.0486,0.22,87.981,1,0,0
夜明けのジュリアの谷の噴水,Ichiko Aoba,0.169,0.0708,-25.338,0.995,0.97,0.328,0.051,68.098,0,1,1
Impossible,Travis Scott,0.507,0.464,-8.531,0.398,2.62e-05,0.603,0.171,147.984,3,0,1
Bankroll,Future,0.83,0.735,-5.23,0.133,0.0,0.216,0.301,139.932,5,1,1
Comme Des Garçons (Like The Boys),Rina Sawayama,0.724,0.715,-3.776,0.0246,0.00276,0.441,0.116,119.162,0,1,1
Blue Flame,LE SSERAFIM,0.781,0.725,-3.571,0.0281,0.0,0.0761,0.0452,112.045,4,0,1
千夜,Yasuharu Takanashi,0.411,0.244,-13.5,0.0366,0.00227,0.108,0.0324,71.999,7,1,1
Patek Water (feat. Offset),Future,0.86,0.561,-5.757,0.274,0.0,0.108,0.185,152.984,6,0,1
Shadow,SEVENTEEN,0.686,0.84,-5.221,0.119,0.0,0.107,0.0694,152.122,10,1,1
Shingeki St - Hrn - Gt - Pf 20130629 Kyojin,Hiroyuki Sawano,0.565,0.864,-9.337,0.00742,0.864,0.147,0.0663,120.953,5,1,1
I Need U - Japanese Ver.,BTS,0.497,0.866,-4.02,0.0147,0.0,0.161,0.0681,158.049,5,0,1
Let Go,The Winking Owl,0.418,0.934,-2.794,0.00856,0.0,0.268,0.089,82.868,10,1,1
Born This Way,BAD HOP,0.766,0.472,-10.206,0.00785,0.0,0.23,0.21,146.023,1,0,1
"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",Internet Money,0.792,0.707,-5.218,0.116,0.0,0.12,0.0623,134.997,7,0,1
Peons,Young Nudy,0.763,0.433,-7.607,0.128,0.0,0.121,0.197,81.513,1,1,0
CRUEL,TWICE,0.84,0.827,-2.958,0.0112,0.0,0.151,0.061,124.989,9,1,1
Hours In Silence,Drake,0.501,0.403,-11.106,0.234,0.0,0.267,0.119,118.352,6,0,1
Friends,UnoTheActivist,0.741,0.483,-7.491,0.355,2.55e-05,0.12,0.42,149.962,0,1,0
The Lazy Song,Bruno Mars,0.794,0.711,-5.124,0.3,0.0,0.0955,0.0699,174.915,8,0,0
SET ME FREE (ENG),TWICE,0.748,0.826,-2.489,0.127,0.0,0.0632,0.207,113.139,5,0,1
"21 Resistance (Feat. h3hyeon, JAEHA)",Skinny Brown,0.732,0.776,-4.254,0.0465,0.0,0.212,0.0553,99.054,2,1,1
STARGAZING,Travis Scott,0.487,0.789,-3.69,0.00947,4.05e-06,0.189,0.044,150.007,8,1,1
Canal St. (feat. Bones),A$AP Rocky,0.696,0.583,-9.351,0.308,0.0,0.0964,0.301,137.079,3,0,1
Taste The Rainbow,UnoTheActivist,0.511,0.522,-9.397,0.404,0.0,0.143,0.415,83.041,4,0,0
Last Dance,(G)I-DLE,0.812,0.843,-4.427,0.0176,6.81e-06,0.362,0.046,116.045,2,1,1
Margiela Man,MadeinTYO,0.568,0.643,-6.588,0.00144,0.0,0.472,0.0316,148.001,5,1,0
444+222,Lil Uzi Vert,0.791,0.513,-6.568,0.0235,2.83e-05,0.101,0.269,76.997,10,0,1
Pot Roast (feat. Key Glock),Young Nudy,0.808,0.587,-6.511,0.147,1.24e-06,0.104,0.214,140.002,10,0,0
Akuma no Ko,Higuchi Ai,0.561,0.686,-6.273,0.267,0.0,0.137,0.0473,89.97,6,0,1
GLASSY SKY,Yutaka Yamada,0.451,0.246,-14.784,0.546,6.53e-05,0.284,0.0403,145.587,8,0,1
Portabella,Young Nudy,0.632,0.601,-7.222,0.063,3.61e-06,0.114,0.0812,75.491,1,1,0
Hurricane,Kanye West,0.477,0.566,-6.521,0.0344,0.0,0.127,0.214,78.293,0,1,1
Monstar,UnoTheActivist,0.661,0.722,-6.982,0.00798,0.0,0.251,0.0729,77.093,0,1,0
Don't go (feat. ASH ISLAND),CHANMINA,0.652,0.791,-4.647,0.0552,0.0,0.356,0.176,173.899,11,0,1
Ni**as In Paris,JAY-Z,0.789,0.858,-5.542,0.127,0.0,0.349,0.311,140.022,1,1,1
SLOW FLOW!,SPLURGE,0.733,0.568,-6.025,0.0815,6.69e-05,0.165,0.302,130.084,4,1,0
That's a Rack,Lil Uzi Vert,0.852,0.432,-8.04,0.0599,0.0,0.146,0.501,140.042,1,0,1
Talking to the Moon,Bruno Mars,0.498,0.59,-4.721,0.511,0.0,0.107,0.032,145.867,1,0,0
Why do u say,Way Ched,0.511,0.586,-5.853,0.478,0.0,0.0514,0.0481,161.907,7,1,1
Relationship (feat. Future),Young Thug,0.842,0.597,-6.336,0.00252,0.0,0.124,0.0627,145.992,2,1,1
Splinter (feat. UnoTheActivist),Ricky Desktop,0.644,0.814,-3.852,0.626,0.0,0.344,0.0483,112.064,5,1,0
Pretty Mami,Lil Uzi Vert,0.697,0.531,-5.527,0.409,0.0,0.142,0.0402,139.972,10,0,1
Nonchalant,Young Nudy,0.803,0.583,-6.455,0.00449,0.000588,0.119,0.247,146.996,1,1,0
Baby Pluto,Lil Uzi Vert,0.772,0.634,-6.101,0.135,0.0,0.432,0.212,160.052,10,0,1
Dionysus - Japanese ver.,BTS,0.455,0.893,-3.712,0.0218,0.0,0.358,0.148,175.992,7,1,1
Depend On Me,UnoTheActivist,0.656,0.503,-9.911,0.104,7.35e-06,0.0814,0.0629,154.985,0,1,0
Pull Up,Playboi Carti,0.842,0.596,-7.569,0.0109,0.000177,0.114,0.3,156.999,2,1,0
COFFEE BEAN,Travis Scott,0.81,0.582,-5.098,0.0862,0.00681,0.207,0.125,95.004,5,0,1
GANG GANG,JACKBOYS,0.859,0.6,-4.63,0.071,0.0,0.353,0.301,123.017,7,0,1
Butt Naked Bitches,Young Nudy,0.566,0.491,-5.8,0.0205,0.0,0.358,0.321,142.922,0,1,0
Lovers In The Night,Seori,0.776,0.785,-4.085,0.295,0.000807,0.169,0.058,98.036,9,0,1
Panini,Lil Nas X,0.703,0.594,-6.146,0.342,0.0,0.123,0.0752,153.848,5,0,0
War,UnoTheActivist,0.708,0.444,-9.226,0.157,0.000251,0.171,0.169,154.98,1,1,0
Doughnut,TWICE,0.693,0.586,-6.098,0.233,0.0,0.145,0.0315,82.039,5,0,1
U Ain't Slime Enough (feat. Karlae & Duke),Young Thug,0.715,0.507,-10.613,0.0348,0.0,0.112,0.26,152.957,5,0,1
Circles & Squares,UnoTheActivist,0.868,0.494,-10.99,0.0592,1.87e-06,0.0868,0.375,150.13,8,1,0
One Dance,Drake,0.792,0.625,-5.609,0.00776,0.0018,0.329,0.0536,103.967,1,1,1
AFTER MOON,TWICE,0.415,0.664,-3.902,0.576,0.0,0.123,0.0689,193.551,5,1,1
Fabo,UnoTheActivist,0.817,0.569,-2.395,0.0169,0.0,0.177,0.123,148.96,0,1,0
Turtle,TWICE,0.729,0.808,-3.593,0.523,0.0,0.16,0.135,95.079,1,1,1
Where The Love At,YoungBoy Never Broke Again,0.534,0.661,-7.306,0.462,0.0,0.105,0.323,129.667,2,0,0
ONE,Aimer,0.563,0.906,-3.704,8.56e-05,3.69e-06,0.118,0.0556,129.058,4,1,1
ONE OF ME (feat. Elton John),Lil Nas X,0.708,0.598,-4.969,0.202,0.0,0.183,0.0617,144.09,3,0,0
Off Season,YoungBoy Never Broke Again,0.677,0.717,-6.056,0.355,0.0,0.151,0.239,144.872,11,0,0
Man in the Mirror,A Boogie Wit da Hoodie,0.849,0.631,-4.241,0.171,0.0,0.149,0.0637,135.997,3,0,0
FAR (feat. Young Thug),Gunna,0.507,0.576,-10.001,0.23,0.0,0.11,0.319,149.683,6,0,1
Not PLaying,Playboi Carti,0.815,0.762,-5.045,0.00821,0.0,0.337,0.219,140.092,2,1,0
Pray 4 Love (feat. The Weeknd),Travis Scott,0.629,0.578,-4.704,0.2,0.0,0.151,0.0428,79.94,1,1,1
6 Rings,MadeinTYO,0.791,0.709,-7.85,0.00551,0.0,0.643,0.419,156.002,1,1,0
Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,0.512,0.624,-6.553,0.0187,0.0,0.13,0.0808,112.151,9,0,0
Famous,UnoTheActivist,0.82,0.434,-11.518,0.00386,0.0,0.298,0.301,81.497,1,1,0
Purr,VIVIZ,0.758,0.784,-3.679,0.0143,0.000364,0.182,0.0653,159.957,11,0,0
Movin' Too Fast,Migos,0.873,0.568,-7.264,0.148,0.0,0.0789,0.198,131.076,11,1,0
Super Wavy! (Why You Try To Play Me),MadeinTYO,0.64,0.672,-6.702,0.00349,0.00912,0.157,0.0817,139.979,7,0,0
VVS (Feat. JUSTHIS) (Prod. GroovyRoom),MIRANI,0.694,0.887,-2.592,0.0683,0.0,0.325,0.119,140.01,2,0,1
Paradigm Shift,Fractal Dreamers,0.52,0.886,-6.401,0.00739,0.854,0.369,0.0423,100.014,10,0,1
Cloned Existence,UnoTheActivist,0.901,0.725,-6.047,0.0232,0.0,0.124,0.33,141.985,10,0,0
Really,BLACKPINK,0.696,0.881,-2.082,0.0235,0.0,0.277,0.104,142.019,1,1,1
Killed Before,Young Thug,0.697,0.675,-4.688,0.275,0.0,0.0767,0.317,158.133,7,1,1
Exceed the Limit!,Frying-Pan,0.486,0.923,-6.477,1.32e-05,0.776,0.147,0.0576,99.975,0,0,1
Seeming Like It,YoungBoy Never Broke Again,0.731,0.439,-5.479,0.158,0.0,0.375,0.435,79.824,8,1,0
She Know (feat. Lil Baby),Lil Keed,0.793,0.5,-8.331,0.0623,0.0,0.0983,0.367,151.888,1,0,1
Feel What I Feel,UnoTheActivist,0.798,0.484,-9.754,0.0533,1.61e-06,0.262,0.0604,137.004,1,1,0
VOICE OF RED,DJ DARUMA,0.664,0.97,-2.711,0.0232,0.0,0.164,0.211,149.864,11,1,1
SKYLINE,KIMSEJEONG,0.415,0.865,-3.71,0.38,2.15e-06,0.201,0.0883,201.633,10,1,1
Currents,Drake,0.883,0.283,-12.653,0.104,0.00167,0.0935,0.113,122.013,0,1,0
New Rules,Dua Lipa,0.762,0.7,-6.021,0.00261,1.56e-05,0.153,0.0694,116.073,9,0,1
I Escaped,Hiroaki Tsutsumi,0.201,0.0765,-18.688,0.972,0.895,0.127,0.0404,170.08,7,0,1
Mistress,Gunna,0.92,0.664,-5.74,0.0276,0.0,0.106,0.271,148.039,2,1,1
Wolves,One Direction,0.627,0.818,-4.243,0.114,0.0,0.0504,0.057,123.456,5,1,0
M.R.E.,Young Nudy,0.906,0.632,-6.334,0.165,0.00199,0.105,0.169,145.049,1,1,0
ONCE AGAIN,WINTER,0.663,0.502,-4.788,0.597,0.0,0.0906,0.0472,86.01,8,0,0
HERE I AM (2v-alk_v),SawanoHiroyuki[nZk],0.661,0.93,-3.792,0.00456,0.0,0.306,0.0622,127.984,0,1,1
Memories Remix (feat. Nipsey Hussle & YG),Maroon 5,0.807,0.396,-7.415,0.855,0.0,0.0805,0.0545,91.159,11,1,0
My Gang,Young Nudy,0.82,0.555,-8.127,0.0728,0.0,0.243,0.218,140.045,9,1,0
Hell Shell,Young Nudy,0.853,0.514,-5.445,0.000909,0.0222,0.185,0.246,129.963,0,0,0
BBB,Carmen DeLeon,0.773,0.903,-1.347,0.331,0.00014,0.189,0.076,97.012,1,1,1
Repent (Next Move),UnoTheActivist,0.471,0.743,-6.731,0.033,0.00157,0.656,0.345,159.467,2,1,0
Sin,Titan Slayer,0.453,0.785,-7.617,0.000548,0.796,0.115,0.0476,180.067,10,0,1
Brave,TWICE,0.639,0.884,-2.086,0.0778,0.0,0.178,0.0483,131.963,7,1,1
Oh My Dis Side (feat. Quavo),Travis Scott,0.459,0.623,-4.45,0.352,0.0,0.131,0.0489,126.018,1,1,1
sdp interlude,Travis Scott,0.507,0.586,-8.15,0.599,0.0544,0.118,0.0586,108.164,0,0,1
Belongs to You,DJ ELLIA,0.639,0.613,-7.402,0.0675,0.000106,0.0712,0.0287,122.999,5,1,1
Wandered To LA (with Justin Bieber),Juice WRLD,0.69,0.645,-4.804,0.0551,2.03e-06,0.101,0.0416,135.052,0,1,1
Mexikodro,MadeinTYO,0.756,0.604,-10.345,0.0333,8.88e-06,0.54,0.36,137.023,1,1,0
Hey Angel,One Direction,0.523,0.883,-2.956,0.0202,0.0,0.116,0.0365,92.215,8,1,0
Lame Niggaz,Playboi Carti,0.9,0.488,-6.371,0.0315,0.0,0.101,0.274,83.498,5,0,0
SLUMP -Japanese ver.-,Stray Kids,0.598,0.813,-3.411,0.158,0.0,0.125,0.246,159.888,7,1,1
NO ANGUISH,Thouxanbanfauni,0.565,0.529,-8.557,0.468,0.0,0.127,0.351,114.027,11,1,0
Poppin' It,UnoTheActivist,0.927,0.381,-11.386,0.0235,9.93e-06,0.112,0.524,145.063,10,0,0
Diana (feat. King Combs),Pop Smoke,0.794,0.792,-6.889,0.22,0.0,0.0998,0.186,126.994,7,1,0
The Puzzle,MY FIRST STORY,0.465,0.981,-3.398,0.000494,0.0,0.188,0.1,95.036,11,1,1
Since When (feat. 21 Savage),Young Nudy,0.864,0.548,-9.434,0.000179,0.0,0.102,0.175,134.991,11,0,0
Calm Down (Bittersweet) [feat. Summer Walker],A Boogie Wit da Hoodie,0.58,0.612,-4.685,0.221,0.0,0.108,0.111,133.354,9,1,0
Medical,Lil Baby,0.763,0.798,-4.692,0.0555,0.0,0.116,0.397,77.987,2,1,1
Middle Fingers,Young Nudy,0.457,0.682,-7.573,0.131,0.00112,0.585,0.507,74.281,2,1,0
D-Day,Junggigo,0.745,0.653,-4.543,0.525,0.0,0.0779,0.0405,100.015,3,1,1
Way 2 Sexy (with Future & Young Thug),Drake,0.803,0.597,-6.035,0.000619,4.5e-06,0.323,0.141,136.008,11,0,1
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,0.819,0.654,-6.665,0.517,0.0,0.0996,0.135,133.514,11,0,0
What is Love?,TWICE,0.572,0.91,-1.578,0.0846,0.0,0.266,0.064,169.975,8,1,1
Drankin N Smokin,Future,0.752,0.658,-6.297,0.0421,0.0,0.0927,0.342,151.951,0,1,1
Flex (feat. Juice WRLD),Polo G,0.752,0.673,-5.792,0.0538,0.0,0.133,0.153,164.009,10,0,1
5am Freestyle,UnoTheActivist,0.552,0.434,-15.534,0.0269,3.03e-05,0.154,0.0974,129.883,1,1,0
Still Runnin (feat. Meek Mill),Lil Baby,0.856,0.727,-5.616,0.013,0.0,0.117,0.277,146.044,2,1,1
Teddy Bear,STAYC,0.757,0.91,-3.953,0.105,0.0,0.387,0.0524,119.04,7,1,0
Apple Seed - Instrumental,Hiroyuki Sawano,0.453,0.853,-6.662,0.000211,0.709,0.103,0.0425,80.007,8,1,1
Butterflies,Red Velvet,0.696,0.776,-5.728,0.147,8.73e-06,0.0839,0.0395,120.008,11,0,1
goosebumps,Travis Scott,0.841,0.728,-3.37,0.0847,0.0,0.149,0.0484,130.049,7,1,1
All Over the Map,JuggLord,0.778,0.34,-13.105,0.545,0.0,0.0855,0.212,130.019,2,1,0
Ready (feat. Gunna),Lil Baby,0.793,0.395,-5.578,0.277,1.4e-05,0.109,0.385,77.027,1,1,1
scaPEGoat,SawanoHiroyuki[nZk]:Yosh,0.467,0.811,-6.577,0.0059,3.78e-06,0.153,0.0372,155.966,0,0,1
Blue Cheese Salad,Young Nudy,0.79,0.745,-6.442,0.01,0.000923,0.422,0.291,145.025,1,0,0
Scared to Be Lonely,Martin Garrix,0.584,0.54,-7.786,0.0895,0.0,0.261,0.0576,137.972,1,0,1
Love To Hate Me,BLACKPINK,0.686,0.64,-5.491,0.0334,0.0,0.0801,0.159,162.225,8,1,0
Meh,Playboi Carti,0.764,0.512,-6.814,0.00158,0.0,0.0899,0.3,81.541,1,1,0
I Guess It’s Fuck Me,Drake,0.385,0.34,-11.754,0.499,1.2e-05,0.196,0.051,83.947,7,1,0
Fireproof,One Direction,0.681,0.864,-3.276,0.00477,0.0,0.122,0.0301,132.929,3,1,0
Duntsane,Young Nudy,0.783,0.54,-7.16,0.0643,0.0,0.13,0.328,100.002,6,1,0
Marry You,Bruno Mars,0.621,0.82,-4.865,0.332,0.0,0.104,0.0367,144.905,10,1,0
FOREVER YOUNG - Japanese Version,BLACKPINK,0.628,0.967,-1.134,0.0868,1.12e-06,0.0589,0.0569,110.072,4,1,1
Big Tipper (feat. Lil Keed),Young Thug,0.898,0.589,-7.841,0.000709,0.0,0.164,0.27,155.005,2,1,1
GET LOUD,TWICE,0.729,0.953,-3.672,0.0464,0.00159,0.338,0.0774,120.009,11,0,1
Money Is My Motto,SPLURGE,0.743,0.68,-8.794,0.0841,0.0,0.145,0.278,158.044,1,1,0
All In For Life,UnoTheActivist,0.703,0.37,-10.752,0.0504,0.00382,0.0884,0.29,73.556,6,0,0
Big Rank,SPLURGE,0.748,0.554,-8.694,0.559,0.0,0.16,0.512,117.906,1,1,0
Always Open,SPLURGE,0.525,0.671,-3.624,0.353,0.0,0.203,0.28,139.472,0,0,0
Spiral Parade,TK from Ling tosite sigure,0.62,0.865,-4.449,0.0135,6.47e-05,0.0803,0.0781,141.04,9,1,1
Build up,仮面ライダーGIRLS,0.458,0.964,-2.705,0.0111,0.000777,0.0838,0.214,169.996,9,1,1
Ranada,YoungBoy Never Broke Again,0.502,0.671,-5.158,0.147,0.0,0.211,0.293,153.864,9,0,0
Fever,Dua Lipa,0.868,0.693,-7.052,0.0597,0.00399,0.106,0.181,114.999,6,0,1
Luv Is Art (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,0.572,0.554,-8.437,0.211,1.84e-06,0.088,0.148,87.101,2,1,0
Beast,Migos,0.89,0.464,-7.69,0.027,0.0,0.149,0.0923,136.975,1,1,0
BLINDFOLD (feat. Lil Baby),Gunna,0.889,0.507,-8.74,0.0562,0.0,0.116,0.162,111.994,2,1,1
